lang	skill	file	utterance
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nou aleatori relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nou aleatori relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nou aleatori sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nou aleatòria d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nou aleatòria de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nou aleatòria relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nou aleatòria relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nou aleatòria sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nou d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nou de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nou relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nou relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nou sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nova aleatori d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nova aleatori de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nova aleatori relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nova aleatori relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nova aleatori sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nova aleatòria d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nova aleatòria de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nova aleatòria relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nova aleatòria relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nova aleatòria sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nova d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nova de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nova relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nova relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons nova sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova fons sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici aleatori d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici aleatori de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici aleatori relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici aleatori relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici aleatori sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici aleatòria d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici aleatòria de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici aleatòria relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici aleatòria relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici aleatòria sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nou aleatori d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nou aleatori de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nou aleatori relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nou aleatori relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nou aleatori sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nou aleatòria d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nou aleatòria de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nou aleatòria relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nou aleatòria relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nou aleatòria sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nou d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nou de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nou relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nou relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nou sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nova aleatori d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nova aleatori de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nova aleatori relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nova aleatori relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nova aleatori sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nova aleatòria d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nova aleatòria de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nova aleatòria relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nova aleatòria relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nova aleatòria sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nova d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nova de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nova relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nova relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici nova sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix esnova pantalla d'inici sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons aleatori d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons aleatori de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons aleatori relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons aleatori relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons aleatori sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons aleatòria d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons aleatòria de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons aleatòria relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons aleatòria relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons aleatòria sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla aleatori d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla aleatori de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla aleatori relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla aleatori relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla aleatori sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla aleatòria d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla aleatòria de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla aleatòria relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla aleatòria relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla aleatòria sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nou aleatori d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nou aleatori de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nou aleatori relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nou aleatori relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nou aleatori sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nou aleatòria d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nou aleatòria de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nou aleatòria relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nou aleatòria relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nou aleatòria sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nou d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nou de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nou relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nou relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nou sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nova aleatori d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nova aleatori de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nova aleatori relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nova aleatori relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nova aleatori sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nova aleatòria d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nova aleatòria de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nova aleatòria relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nova aleatòria relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nova aleatòria sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nova d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nova de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nova relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nova relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla nova sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de pantalla sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nou aleatori d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nou aleatori de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nou aleatori relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nou aleatori relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nou aleatori sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nou aleatòria d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nou aleatòria de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nou aleatòria relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nou aleatòria relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nou aleatòria sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nou d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nou de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nou relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nou relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nou sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nova aleatori d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nova aleatori de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nova aleatori relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nova aleatori relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nova aleatori sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nova aleatòria d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nova aleatòria de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nova aleatòria relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nova aleatòria relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nova aleatòria sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nova d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nova de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nova relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nova relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons nova sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons relacionada amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons relacionat amb {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix fons sobre {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix la fons aleatori d'{query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix la fons aleatori de {query}
ca-ES	ovos-skill-wallpapers	wallpaper_about.intent	establix la fons aleatori relacionada amb {query}
