lang	skill	file	utterance
pt-PT	ovos-skill-weather	next_rain.intent	quando é que vai começar a chover em {location}
pt-PT	ovos-skill-weather	next_rain.intent	daqui a quanto tempo chove
pt-PT	ovos-skill-weather	next_rain.intent	daqui a quanto tempo chove em {location}
pt-PT	ovos-skill-weather	next_rain.intent	daqui a quanto tempo começa a chuva
pt-PT	ovos-skill-weather	next_rain.intent	daqui a quanto tempo começa a chuva em {location}
pt-PT	ovos-skill-weather	next_rain.intent	daqui a quanto tempo começa a chuva hoje
pt-PT	ovos-skill-weather	next_rain.intent	daqui a quanto tempo começa a chuva hoje em {location}
pt-PT	ovos-skill-weather	next_rain.intent	daqui a quanto tempo começa a chuva amanhã
pt-PT	ovos-skill-weather	next_rain.intent	daqui a quanto tempo começa a chuva amanhã em {location}
pt-PT	ovos-skill-weather	next_rain.intent	diz-me quando vai chover
pt-PT	ovos-skill-weather	next_rain.intent	diz-me quando vai chover em {location}
pt-PT	ovos-skill-weather	next_rain.intent	diz-me quando vai chover hoje
pt-PT	ovos-skill-weather	next_rain.intent	diz-me quando vai chover hoje em {location}
pt-PT	ovos-skill-weather	next_rain.intent	diz-me quando vai chover amanhã
pt-PT	ovos-skill-weather	next_rain.intent	diz-me quando vai chover amanhã em {location}
ru-RU	ovos-skill-weather	next_rain.intent	когда снова пойдёт дождь
ru-RU	ovos-skill-weather	next_rain.intent	когда снова пойдёт дождь в {location}
ru-RU	ovos-skill-weather	next_rain.intent	когда начнётся дождь
ru-RU	ovos-skill-weather	next_rain.intent	когда начнётся дождь в {location}
ru-RU	ovos-skill-weather	next_rain.intent	через сколько пойдёт дождь
ru-RU	ovos-skill-weather	next_rain.intent	через сколько пойдёт дождь в {location}
sv-FI	ovos-skill-weather	next_rain.intent	när kommer det att regna igen
sv-FI	ovos-skill-weather	next_rain.intent	när kommer det att regna igen i {location}
sv-FI	ovos-skill-weather	next_rain.intent	när börjar det regna
sv-FI	ovos-skill-weather	next_rain.intent	när börjar det regna i {location}
sv-FI	ovos-skill-weather	next_rain.intent	hur länge till innan det regnar
sv-FI	ovos-skill-weather	next_rain.intent	hur länge till innan det regnar i {location}
sv-SE	ovos-skill-weather	next_rain.intent	när kommer det att regna igen
sv-SE	ovos-skill-weather	next_rain.intent	när kommer det att regna igen i {location}
sv-SE	ovos-skill-weather	next_rain.intent	när börjar det regna
sv-SE	ovos-skill-weather	next_rain.intent	när börjar det regna i {location}
sv-SE	ovos-skill-weather	next_rain.intent	hur länge till innan det regnar
sv-SE	ovos-skill-weather	next_rain.intent	hur länge till innan det regnar i {location}
sv-SE	ovos-skill-weather	next_rain.intent	hur lång tid tills regnet börjar
sv-SE	ovos-skill-weather	next_rain.intent	hur lång tid tills regnet börjar i {location}
sv-SE	ovos-skill-weather	next_rain.intent	hur lång tid tills regnet börjar idag
sv-SE	ovos-skill-weather	next_rain.intent	hur lång tid tills regnet börjar idag i {location}
sv-SE	ovos-skill-weather	next_rain.intent	hur lång tid tills regnet börjar imorgon
sv-SE	ovos-skill-weather	next_rain.intent	hur lång tid tills regnet börjar imorgon i {location}
sv-SE	ovos-skill-weather	next_rain.intent	berätta när det regnar
sv-SE	ovos-skill-weather	next_rain.intent	berätta när det regnar i {location}
sv-SE	ovos-skill-weather	next_rain.intent	berätta när det regnar idag
sv-SE	ovos-skill-weather	next_rain.intent	berätta när det regnar idag i {location}
sv-SE	ovos-skill-weather	next_rain.intent	berätta när det regnar imorgon
sv-SE	ovos-skill-weather	next_rain.intent	berätta när det regnar imorgon i {location}
tr-TR	ovos-skill-weather	next_rain.intent	bir dahaki yağmur ne zaman yağacak
tr-TR	ovos-skill-weather	next_rain.intent	bir dahaki yağmur ne zaman yağacak {location} için
tr-TR	ovos-skill-weather	next_rain.intent	yağmur ne zaman başlayacak
tr-TR	ovos-skill-weather	next_rain.intent	yağmur ne zaman başlayacak {location} için
tr-TR	ovos-skill-weather	next_rain.intent	yağmura ne kadar süre var
tr-TR	ovos-skill-weather	next_rain.intent	yağmura ne kadar süre var {location} için
ca-ES	ovos-skill-weather	no_forecast.dialog	no conec la previsió {day}
ca-ES	ovos-skill-weather	no_forecast.dialog	no tinc una previsió per {day}
cs-CZ	ovos-skill-weather	no_forecast.dialog	nemám předpověď {day}
cs-CZ	ovos-skill-weather	no_forecast.dialog	omlouvám se, ale předpověď neznám {day}
da-DK	ovos-skill-weather	no_forecast.dialog	jeg har ikke en prognose {day}
da-DK	ovos-skill-weather	no_forecast.dialog	undskyld, jeg kender ikke prognosen {day}
de-DE	ovos-skill-weather	no_forecast.dialog	entschuldigung, ich kenne die vorhersage für {day} nicht
de-DE	ovos-skill-weather	no_forecast.dialog	ich habe keine vorhersage für {day}
en-US	ovos-skill-weather	no_forecast.dialog	i don't have a forecast {day}
en-US	ovos-skill-weather	no_forecast.dialog	sorry, i don't know the forecast {day}
es-ES	ovos-skill-weather	no_forecast.dialog	lo siento, no conozco el pronóstico para {day}
es-ES	ovos-skill-weather	no_forecast.dialog	no tengo un pronóstico para {day}
eu-ES	ovos-skill-weather	no_forecast.dialog	barkatu. ez dakit zein den {day}erako iragarpena
eu-ES	ovos-skill-weather	no_forecast.dialog	ez daukat {day}erako iragarpenik
fr-FR	ovos-skill-weather	no_forecast.dialog	désolé, je ne connais pas les prévisions {day}
fr-FR	ovos-skill-weather	no_forecast.dialog	je n'ai pas de prévisions {day}
gl-ES	ovos-skill-weather	no_forecast.dialog	desculpas. non sei a previsión para {day}
gl-ES	ovos-skill-weather	no_forecast.dialog	non teño unha previsión para {day}
hu-HU	ovos-skill-weather	no_forecast.dialog	nincs előrejelzésem {day}
hu-HU	ovos-skill-weather	no_forecast.dialog	sajnálom, nem ismerem az előrejelzést {day}
it-IT	ovos-skill-weather	no_forecast.dialog	mi spiace, non conosco le previsioni {day}
it-IT	ovos-skill-weather	no_forecast.dialog	non ho una previsione {day}
kab	ovos-skill-weather	no_forecast.dialog	ur sɛiɣ ara asanay {day}
kab	ovos-skill-weather	no_forecast.dialog	suref-iyi, ur ẓriɣ ara asanay {day}
nl-NL	ovos-skill-weather	no_forecast.dialog	ik heb geen voorspelling {day}
nl-NL	ovos-skill-weather	no_forecast.dialog	sorry, ik ken de voorspelling niet {day}
oc-FR	ovos-skill-weather	no_forecast.dialog	coneissi pas la prevision {day}
oc-FR	ovos-skill-weather	no_forecast.dialog	ai pas una prevision per {day}
pl-PL	ovos-skill-weather	no_forecast.dialog	nie mam prognozy {day}
pl-PL	ovos-skill-weather	no_forecast.dialog	przepraszam, nie znam prognozy {day}
pt-BR	ovos-skill-weather	no_forecast.dialog	desculpe, não sei a previsão do tempo para {day}
pt-BR	ovos-skill-weather	no_forecast.dialog	não tenho previsão para {day}
pt-PT	ovos-skill-weather	no_forecast.dialog	lamento, mas não conheço a previsão {day}
pt-PT	ovos-skill-weather	no_forecast.dialog	não tenho uma previsão {day}
ru-RU	ovos-skill-weather	no_forecast.dialog	извините, я не знаю прогноза {day}
ru-RU	ovos-skill-weather	no_forecast.dialog	у меня нет прогноза {day}
sv-FI	ovos-skill-weather	no_forecast.dialog	anteeksi, en tiedä ennustetta {day}
sv-FI	ovos-skill-weather	no_forecast.dialog	minulla ei ole ennustetta {day}
sv-SE	ovos-skill-weather	no_forecast.dialog	jag har ingen prognos för {day}
sv-SE	ovos-skill-weather	no_forecast.dialog	ledsen, jag känner inte till prognosen för {day}
tr-TR	ovos-skill-weather	no_forecast.dialog	tahminim yok {day}
tr-TR	ovos-skill-weather	no_forecast.dialog	üzgünüm, hava durumunu bilmiyorum {day}
ca-ES	ovos-skill-weather	north.dialog	nord
cs-CZ	ovos-skill-weather	north.dialog	sever
da-DK	ovos-skill-weather	north.dialog	nord
de-DE	ovos-skill-weather	north.dialog	norden
en-US	ovos-skill-weather	north.dialog	north
es-ES	ovos-skill-weather	north.dialog	norte
eu-ES	ovos-skill-weather	north.dialog	iparraldea
fr-FR	ovos-skill-weather	north.dialog	nord
gl-ES	ovos-skill-weather	north.dialog	norte
hu-HU	ovos-skill-weather	north.dialog	észak
it-IT	ovos-skill-weather	north.dialog	nord
kab	ovos-skill-weather	north.dialog	agafa
nl-NL	ovos-skill-weather	north.dialog	noord
oc-FR	ovos-skill-weather	north.dialog	nòrd
pl-PL	ovos-skill-weather	north.dialog	północ
pt-BR	ovos-skill-weather	north.dialog	norte
pt-PT	ovos-skill-weather	north.dialog	norte
ru-RU	ovos-skill-weather	north.dialog	север
sv-FI	ovos-skill-weather	north.dialog	north
sv-SE	ovos-skill-weather	north.dialog	norr
tr-TR	ovos-skill-weather	north.dialog	kuzey
ca-ES	ovos-skill-weather	northeast.dialog	nord-est
cs-CZ	ovos-skill-weather	northeast.dialog	severovýchod
da-DK	ovos-skill-weather	northeast.dialog	nord øst
de-DE	ovos-skill-weather	northeast.dialog	nordosten
en-US	ovos-skill-weather	northeast.dialog	north east
es-ES	ovos-skill-weather	northeast.dialog	noreste
eu-ES	ovos-skill-weather	northeast.dialog	ipar-ekialdea
fr-FR	ovos-skill-weather	northeast.dialog	nord-est
gl-ES	ovos-skill-weather	northeast.dialog	nordés
hu-HU	ovos-skill-weather	northeast.dialog	északkelet
it-IT	ovos-skill-weather	northeast.dialog	nordest
kab	ovos-skill-weather	northeast.dialog	agafa asammar
nl-NL	ovos-skill-weather	northeast.dialog	noord oost
oc-FR	ovos-skill-weather	northeast.dialog	nòrd-èst
pl-PL	ovos-skill-weather	northeast.dialog	północny wschód
pt-BR	ovos-skill-weather	northeast.dialog	nordeste
pt-PT	ovos-skill-weather	northeast.dialog	nordeste
ru-RU	ovos-skill-weather	northeast.dialog	северо-восток
sv-FI	ovos-skill-weather	northeast.dialog	koilliseen
sv-SE	ovos-skill-weather	northeast.dialog	nordost
tr-TR	ovos-skill-weather	northeast.dialog	kuzey doğu
ca-ES	ovos-skill-weather	northwest.dialog	nord-oest
cs-CZ	ovos-skill-weather	northwest.dialog	severozápad
da-DK	ovos-skill-weather	northwest.dialog	nord vest
de-DE	ovos-skill-weather	northwest.dialog	nordwesten
en-US	ovos-skill-weather	northwest.dialog	north west
es-ES	ovos-skill-weather	northwest.dialog	noroeste
eu-ES	ovos-skill-weather	northwest.dialog	ipar-mendebaldea
fr-FR	ovos-skill-weather	northwest.dialog	nord-ouest
gl-ES	ovos-skill-weather	northwest.dialog	noroeste
hu-HU	ovos-skill-weather	northwest.dialog	északnyugat
it-IT	ovos-skill-weather	northwest.dialog	nordovest
kab	ovos-skill-weather	northwest.dialog	agafa amalu
nl-NL	ovos-skill-weather	northwest.dialog	noord west
oc-FR	ovos-skill-weather	northwest.dialog	nòrd-oèst
pl-PL	ovos-skill-weather	northwest.dialog	północny zachód
pt-BR	ovos-skill-weather	northwest.dialog	noroeste
pt-PT	ovos-skill-weather	northwest.dialog	noroeste
ru-RU	ovos-skill-weather	northwest.dialog	северо-запад
sv-FI	ovos-skill-weather	northwest.dialog	luoteeseen
sv-SE	ovos-skill-weather	northwest.dialog	nordväst
tr-TR	ovos-skill-weather	northwest.dialog	kuzey bati
ca-ES	ovos-skill-weather	number_days.voc	2 dies
ca-ES	ovos-skill-weather	number_days.voc	3 dies
ca-ES	ovos-skill-weather	number_days.voc	4 dies
ca-ES	ovos-skill-weather	number_days.voc	5 dies
ca-ES	ovos-skill-weather	number_days.voc	6 dies
ca-ES	ovos-skill-weather	number_days.voc	cinc dies
ca-ES	ovos-skill-weather	number_days.voc	dos dies
ca-ES	ovos-skill-weather	number_days.voc	els propers 2 dies
ca-ES	ovos-skill-weather	number_days.voc	els 2 dies següents
ca-ES	ovos-skill-weather	number_days.voc	els propers 3 dies
ca-ES	ovos-skill-weather	number_days.voc	els propers 4 dies
ca-ES	ovos-skill-weather	number_days.voc	els propers 5 dies
ca-ES	ovos-skill-weather	number_days.voc	els propers 6 dies
ca-ES	ovos-skill-weather	number_days.voc	els propers dies
ca-ES	ovos-skill-weather	number_days.voc	el proper parell de dies
ca-ES	ovos-skill-weather	number_days.voc	en uns dies
ca-ES	ovos-skill-weather	number_days.voc	els propers dos dies
ca-ES	ovos-skill-weather	number_days.voc	els dos dies següents
ca-ES	ovos-skill-weather	number_days.voc	els pròxims 3 dies
ca-ES	ovos-skill-weather	number_days.voc	els pròxims 4 dies
ca-ES	ovos-skill-weather	number_days.voc	els pròxims 5 dies
ca-ES	ovos-skill-weather	number_days.voc	els pròxims 6 dies
ca-ES	ovos-skill-weather	number_days.voc	quatre dies
ca-ES	ovos-skill-weather	number_days.voc	sis dies
ca-ES	ovos-skill-weather	number_days.voc	tres dies
cs-CZ	ovos-skill-weather	number_days.voc	2 dny
cs-CZ	ovos-skill-weather	number_days.voc	3 dny
cs-CZ	ovos-skill-weather	number_days.voc	4 dny
cs-CZ	ovos-skill-weather	number_days.voc	5 dní
cs-CZ	ovos-skill-weather	number_days.voc	6 dní
cs-CZ	ovos-skill-weather	number_days.voc	6 dní s
cs-CZ	ovos-skill-weather	number_days.voc	dva dny
cs-CZ	ovos-skill-weather	number_days.voc	následující 2 dny
cs-CZ	ovos-skill-weather	number_days.voc	následující 3 dny
cs-CZ	ovos-skill-weather	number_days.voc	následující 4 dny
cs-CZ	ovos-skill-weather	number_days.voc	následující dva dny
cs-CZ	ovos-skill-weather	number_days.voc	následující tři dny
cs-CZ	ovos-skill-weather	number_days.voc	následující čtyři dny
cs-CZ	ovos-skill-weather	number_days.voc	několik příštích dnů
cs-CZ	ovos-skill-weather	number_days.voc	pět dní
cs-CZ	ovos-skill-weather	number_days.voc	příštích 5 dní
cs-CZ	ovos-skill-weather	number_days.voc	příštích 6 dní
cs-CZ	ovos-skill-weather	number_days.voc	příštích pár dní
cs-CZ	ovos-skill-weather	number_days.voc	příštích pět dní
cs-CZ	ovos-skill-weather	number_days.voc	příštích šest dní
cs-CZ	ovos-skill-weather	number_days.voc	tři dny
cs-CZ	ovos-skill-weather	number_days.voc	čtyři dny
cs-CZ	ovos-skill-weather	number_days.voc	čtyři dny s
cs-CZ	ovos-skill-weather	number_days.voc	šest dní
cs-CZ	ovos-skill-weather	number_days.voc	šest dní s
da-DK	ovos-skill-weather	number_days.voc	2 dage
da-DK	ovos-skill-weather	number_days.voc	3 dage
da-DK	ovos-skill-weather	number_days.voc	4 dage
da-DK	ovos-skill-weather	number_days.voc	5 dage
da-DK	ovos-skill-weather	number_days.voc	6 dage
da-DK	ovos-skill-weather	number_days.voc	6 dage s
da-DK	ovos-skill-weather	number_days.voc	de næste 2 dage
da-DK	ovos-skill-weather	number_days.voc	de næste 3 dage
da-DK	ovos-skill-weather	number_days.voc	de næste 4 dage
da-DK	ovos-skill-weather	number_days.voc	de næste 5 dage
da-DK	ovos-skill-weather	number_days.voc	de næste fem dage
da-DK	ovos-skill-weather	number_days.voc	de næste fire dage
da-DK	ovos-skill-weather	number_days.voc	de næste par dage
da-DK	ovos-skill-weather	number_days.voc	de næste seks dage
da-DK	ovos-skill-weather	number_days.voc	de næste to dage
da-DK	ovos-skill-weather	number_days.voc	de næste tre dage
da-DK	ovos-skill-weather	number_days.voc	fem dage
da-DK	ovos-skill-weather	number_days.voc	fire dage
da-DK	ovos-skill-weather	number_days.voc	fire dage s
da-DK	ovos-skill-weather	number_days.voc	seks dage
da-DK	ovos-skill-weather	number_days.voc	seks dage s
da-DK	ovos-skill-weather	number_days.voc	to dage
da-DK	ovos-skill-weather	number_days.voc	tre dage
de-DE	ovos-skill-weather	number_days.voc	2 tage
de-DE	ovos-skill-weather	number_days.voc	4 tage
de-DE	ovos-skill-weather	number_days.voc	5 tage
de-DE	ovos-skill-weather	number_days.voc	die nächsten 3 tage
de-DE	ovos-skill-weather	number_days.voc	fünf tage
de-DE	ovos-skill-weather	number_days.voc	in den nächsten 2 tagen
de-DE	ovos-skill-weather	number_days.voc	in den nächsten 3 tagen
de-DE	ovos-skill-weather	number_days.voc	in den nächsten 4 tagen
de-DE	ovos-skill-weather	number_days.voc	in den nächsten 5 tagen
de-DE	ovos-skill-weather	number_days.voc	in den nächsten 6 tagen
de-DE	ovos-skill-weather	number_days.voc	in den nächsten drei tagen
de-DE	ovos-skill-weather	number_days.voc	in den nächsten fünf tagen
de-DE	ovos-skill-weather	number_days.voc	in den nächsten paar tagen
de-DE	ovos-skill-weather	number_days.voc	in den nächsten tagen
de-DE	ovos-skill-weather	number_days.voc	in den nächsten vier tagen
de-DE	ovos-skill-weather	number_days.voc	in den nächsten zwei tagen
de-DE	ovos-skill-weather	number_days.voc	nächsten 4 tage
de-DE	ovos-skill-weather	number_days.voc	nächsten 6 tage
de-DE	ovos-skill-weather	number_days.voc	nächsten drei tage
de-DE	ovos-skill-weather	number_days.voc	nächsten sechs tage
de-DE	ovos-skill-weather	number_days.voc	sechs tage
de-DE	ovos-skill-weather	number_days.voc	zwei tage
en-US	ovos-skill-weather	number_days.voc	2 day
en-US	ovos-skill-weather	number_days.voc	3 day
en-US	ovos-skill-weather	number_days.voc	4 day
en-US	ovos-skill-weather	number_days.voc	5 days
en-US	ovos-skill-weather	number_days.voc	6 day
en-US	ovos-skill-weather	number_days.voc	6 days
en-US	ovos-skill-weather	number_days.voc	five day
en-US	ovos-skill-weather	number_days.voc	four day
en-US	ovos-skill-weather	number_days.voc	four days
en-US	ovos-skill-weather	number_days.voc	next 2 days
en-US	ovos-skill-weather	number_days.voc	next 3 days
en-US	ovos-skill-weather	number_days.voc	next 4 days
en-US	ovos-skill-weather	number_days.voc	next 5 days
en-US	ovos-skill-weather	number_days.voc	next 6 days
en-US	ovos-skill-weather	number_days.voc	next couple days
en-US	ovos-skill-weather	number_days.voc	next couple of days
en-US	ovos-skill-weather	number_days.voc	next few days
en-US	ovos-skill-weather	number_days.voc	next five days
en-US	ovos-skill-weather	number_days.voc	next four days
en-US	ovos-skill-weather	number_days.voc	next six days
en-US	ovos-skill-weather	number_days.voc	next three days
en-US	ovos-skill-weather	number_days.voc	next two days
en-US	ovos-skill-weather	number_days.voc	six day
en-US	ovos-skill-weather	number_days.voc	six days
en-US	ovos-skill-weather	number_days.voc	three day
en-US	ovos-skill-weather	number_days.voc	two day
es-ES	ovos-skill-weather	number_days.voc	2 días
es-ES	ovos-skill-weather	number_days.voc	3 días
es-ES	ovos-skill-weather	number_days.voc	4 días
es-ES	ovos-skill-weather	number_days.voc	5 días
es-ES	ovos-skill-weather	number_days.voc	6 días
es-ES	ovos-skill-weather	number_days.voc	cinco días
es-ES	ovos-skill-weather	number_days.voc	cuatro días
es-ES	ovos-skill-weather	number_days.voc	dos días
